index,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,timestamp
37,0.7960088523404726,0.8467741773276691,0.5727681243384434,0.65757777559103,0.54650416933932,0.5137701804368471,0.4943181818181817,0.6253776435045316,0.4853963805633401,0.4878448357028529,0.4672857246763229,0.6560821657603443,0.1957704421190579,0.1777281134871829,0.25229902254367,0.3966125109716231,0.4881240221874555,0.5961899987467101,0.3548717471253666,0.7137592137592137,0.0151770657672849,0.0249110320284697,0.178312592036497,0.326797385620915,0.184331797235023,2023-08-05 00:39:00
38,0.7962965872311124,0.8466551280267851,0.5728865339208504,0.6576490084289723,0.5400898011545863,0.5023741690408356,0.5,0.5959214501510574,0.481874317199449,0.4829488748705395,0.4762141467746245,0.6517816869643662,0.1930684419752456,0.1741310043315725,0.2503048580439974,0.3877981762095827,0.4835727492533068,0.5938087479634039,0.3654997439597784,0.7162162162162161,0.0067453625632377,0.0213523131672597,0.1834088874772616,0.3398692810457516,0.1428571428571428,2023-08-05 00:40:00
39,0.7964025508316102,0.8468041869184799,0.5732630359051313,0.6576578367816948,0.4964720974983965,0.4754669199113644,0.4886363636363636,0.527190332326284,0.469849902626704,0.4712320455282512,0.4589870179070192,0.6048042091461518,0.1795022602056309,0.1635370772758601,0.2388019268959336,0.3888531798707814,0.471341203242782,0.5896728913397669,0.3512499418090405,0.6886431886431886,0.0050590219224283,0.0249110320284697,0.1875812086738082,0.34640522875817,0.119815668202765,2023-08-05 00:41:00
40,0.7963380082035431,0.8467523586788622,0.5732108723593278,0.6576453366349219,0.4980756895445799,0.4779993668882558,0.5056818181818181,0.5460725075528701,0.4620434142402508,0.4692422768310161,0.4501480550586678,0.5865096641704278,0.1775364288101869,0.1587625330152856,0.2342298406684866,0.3832945927924752,0.4629497937704451,0.5831557839328236,0.34981611656813,0.6658476658476659,0.0016863406408094,0.0249110320284697,0.1779805387924811,0.3420479302832244,0.1105990783410138,2023-08-05 00:42:00
41,0.7963888507317574,0.8466210165447735,0.5724283652539318,0.6577425923040044,0.4967928159076331,0.4776828110161444,0.4943181818181817,0.5596676737160121,0.4613119270412768,0.4659845798156692,0.4483658712183533,0.5879496942037391,0.1822948505619512,0.1623964382286395,0.2349570912800863,0.3935595348690194,0.4620964300952923,0.5882942724652211,0.3426423350868209,0.6698061698061698,0.0016863406408094,0.0177935943060498,0.1749920595963387,0.3660130718954248,0.1105990783410138,2023-08-05 00:43:00
42,0.7962395124411942,0.8466365347801625,0.5730555238104504,0.657814806310973,0.5336754329698525,0.5071225071225071,0.5,0.5955438066465256,0.4816201966465586,0.4796765318185147,0.4654988733968805,0.6371180348352791,0.1838725427957404,0.1675452250961862,0.242481907385544,0.3718939905911376,0.4842838856492675,0.5931821030204285,0.3577533634374564,0.6784056784056784,0.0101180438448566,0.0,0.1815465018912598,0.3507625272331155,0.1889400921658986,2023-08-05 00:44:00
43,0.7965185038590751,0.8468021196145659,0.5737260719279025,0.6578046022865472,0.5211674150096216,0.4836973725862614,0.5,0.5592900302114804,0.4710041324276825,0.4625218382868322,0.4602122206780778,0.6238187691385314,0.1771617211853798,0.1602742130232753,0.2358849884943805,0.3646103106823769,0.4719101123595506,0.5805238751723273,0.3621293235882873,0.6733551733551733,0.0050590219224283,0.0142348754448398,0.2050645338261196,0.3442265795206972,0.1105990783410138,2023-08-05 00:45:00
44,0.7965105852109078,0.8471645259236263,0.5736574191725441,0.6578700737173157,0.5256574727389353,0.4950933839822729,0.5,0.5675981873111782,0.4776326414287749,0.4719266861249726,0.4768349161786276,0.6314111453841994,0.1758766306484721,0.158038481612947,0.2313463798865872,0.3668479790162973,0.4784525672023894,0.5831557839328236,0.3679251431497602,0.6966966966966966,0.0033726812816188,0.0106761565836298,0.2027834724107065,0.3725490196078432,0.1336405529953917,2023-08-05 00:46:00
45,0.7968151144351726,0.8471117279701926,0.5735622287892039,0.6579491760913257,0.5240538806927517,0.4900284900284899,0.4829545454545454,0.5634441087613293,0.4703225193559112,0.4664658067350846,0.4607353628136568,0.6225552408408207,0.1776366230286446,0.1586410921911336,0.2362448139437417,0.3777109262942483,0.4711989759635898,0.5776413084346409,0.3554908989339416,0.7001092001092001,0.0050590219224283,0.0142348754448398,0.1928507492853637,0.3572984749455337,0.1474654377880184,2023-08-05 00:47:00
46,0.7965675778089442,0.8471573488452966,0.5729155125792597,0.6579259036027397,0.5038486209108403,0.4824311490978158,0.4772727272727272,0.572129909365559,0.4561796418562674,0.4754229043090733,0.4418384575980657,0.6052888885153402,0.1854028761546573,0.1640882308089043,0.2388417174244913,0.3951259793935469,0.4575451571611435,0.590048878305552,0.3382105116149155,0.6966966966966966,0.0016863406408094,0.0142348754448398,0.1732018594981665,0.3572984749455337,0.152073732718894,2023-08-05 00:48:00
47,0.7965053301193542,0.8469740201653261,0.5727152745591862,0.6579101026445606,0.4996792815907633,0.4672364672364672,0.4659090909090908,0.5268126888217523,0.4610839310312069,0.4580715354277166,0.4467909994659672,0.5850808405965198,0.1757637906728123,0.1572622501848543,0.2313195402631572,0.4026333390916608,0.4619542028161001,0.5816518360696828,0.3421069782598576,0.6819546819546819,0.0033726812816188,0.0142348754448398,0.1756561660843704,0.355119825708061,0.1566820276497696,2023-08-05 00:49:00
48,0.7966303107627251,0.8469020724308034,0.5727738151744401,0.6579478469592616,0.4971135343168698,0.4808483697372586,0.4829545454545454,0.5543806646525681,0.4617774188951693,0.4630658339348669,0.4477668831969469,0.5910370737693207,0.1776579360582058,0.1579947142535065,0.2310765781276999,0.3879768722531446,0.4623808846536766,0.5881689434766261,0.3392253619477678,0.6834561834561834,0.0016863406408094,0.0142348754448398,0.1845061068922704,0.3572984749455337,0.1474654377880184,2023-08-05 00:50:00
49,0.796505688359728,0.8466872249736368,0.5725468140496791,0.6579772099686715,0.5250160359204619,0.5026907249129472,0.4943181818181817,0.5709969788519637,0.4766114093003372,0.4768624004854115,0.4701114701149707,0.6061265713557294,0.1811956426947099,0.1611200165057239,0.2345328292213618,0.406686765250291,0.4777414308064287,0.5924301290888583,0.3589683906708254,0.6893256893256893,0.0033726812816188,0.0142348754448398,0.1744578869864002,0.3529411764705882,0.1658986175115207,2023-08-05 00:51:00
50,0.7966129226135095,0.8467694281397441,0.5729306440269101,0.6582370918183158,0.5317511225144322,0.5080721747388415,0.5170454545454545,0.5861027190332326,0.4830712962523155,0.488775905177374,0.4688092545983027,0.6441472864959362,0.1850866590880024,0.1632517205713346,0.2394572830126035,0.4015523805852512,0.4845683402076518,0.5856623637047248,0.3585866579768167,0.7128037128037127,0.0033726812816188,0.0320284697508896,0.1804637195738168,0.3681917211328976,0.1566820276497696,2023-08-05 00:52:00
51,0.7968848874557178,0.8470011362694195,0.572971911165805,0.6582507966578305,0.5076972418216805,0.4776828110161444,0.5,0.5577794561933535,0.4611243053246568,0.4632562324116792,0.4553172438927531,0.6274272490663618,0.1783198815415477,0.1611193075338191,0.2339752239932664,0.3686905943367361,0.4620964300952923,0.5845344028073693,0.3452167031330012,0.7046137046137045,0.0016863406408094,0.0142348754448398,0.1776340484508994,0.3725490196078432,0.1244239631336405,2023-08-05 00:53:00
52,0.7966226388977584,0.8467238399812679,0.5727091915897875,0.6582882405499854,0.5093008338678641,0.4862298195631529,0.5056818181818181,0.5566465256797583,0.4670593264617869,0.4677065352707948,0.4525105571638773,0.5965842711739046,0.1796704331398141,0.1622449710543921,0.2385411160324235,0.3985524043325521,0.4682122031005546,0.5861636796591051,0.3422652576695685,0.6883701883701883,0.0151770657672849,0.0142348754448398,0.1799728582565761,0.3638344226579521,0.1566820276497696,2023-08-05 00:54:00
53,0.7966977338426496,0.8469950198430597,0.5724848618738276,0.6583023812607455,0.5141116100064144,0.5020576131687242,0.4943181818181817,0.5611782477341389,0.4687075476179167,0.4700017784473109,0.4554175938340018,0.6037227858137431,0.1806176603701496,0.1608432283143772,0.2341969741811224,0.4008211918690238,0.4700611577300526,0.5886702594310064,0.3458498207718449,0.6912366912366912,0.0050590219224283,0.0071174377224199,0.1734617272543528,0.3594771241830065,0.1658986175115207,2023-08-05 00:55:00
54,0.7964689776463011,0.8469378988973432,0.5726377644906098,0.6582937851057934,0.5083386786401539,0.4944602722380499,0.4715909090909091,0.5494712990936556,0.4756638008834845,0.4727803408341965,0.4566910268093815,0.6045352541204749,0.1873014634184004,0.1717897556192077,0.2413804398364313,0.4009053047862169,0.4793059308775424,0.5827797969670384,0.3484893626926121,0.6956046956046956,0.0236087689713322,0.0,0.175713914474634,0.3616557734204793,0.216589861751152,2023-08-05 00:56:00
55,0.7966912828177051,0.8473069324343093,0.572367118918204,0.6582850303157267,0.5118665811417575,0.472934472934473,0.4715909090909091,0.5336102719033233,0.4648434902389208,0.4689116948602873,0.4494996699731583,0.6077206902058346,0.1848964752548075,0.1653619074819099,0.2369136165643453,0.3823207314309824,0.4662210211918646,0.5916781551572878,0.3370001396583027,0.6868686868686869,0.0050590219224283,0.0,0.1763058354748361,0.3616557734204793,0.152073732718894,2023-08-05 00:57:00
56,0.7968278998390076,0.8472389509752875,0.5726967707642785,0.6583225903067668,0.5269403463758819,0.4878125989237101,0.4829545454545454,0.5574018126888217,0.4717023702085214,0.4742072832648108,0.459072587624363,0.6432311584397247,0.1823529295073107,0.1630082448663003,0.2404438043068586,0.3681684570264212,0.4734746124306642,0.5830304549442286,0.3476095153856897,0.7069342069342068,0.0033726812816188,0.0,0.1764068951577974,0.3638344226579521,0.1382488479262673,2023-08-05 00:58:00
57,0.7969310035356184,0.8473164788297263,0.5728836125270055,0.6583569363937557,0.522771007055805,0.4862298195631529,0.5056818181818181,0.5577794561933535,0.4764665368356054,0.4816725773886117,0.4630064609026127,0.6394769945396527,0.1811894370540809,0.1624755353281977,0.2379582878528869,0.3733666917533721,0.4778836580856208,0.5890462463967915,0.3510171779712304,0.7016107016107015,0.0050590219224283,0.0071174377224199,0.1818785551352756,0.3769063180827887,0.1244239631336405,2023-08-05 00:59:00
