feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,timestamp,sessionID
0.843902022427578,0.8519558931456027,0.9493469275526922,0.582709386300561,0.6459268762026941,0.5925925925925926,0.6079545454545454,0.625,0.7049850377618391,0.6962725836654846,0.6832263517389906,0.7427949470074551,0.1581346925345146,0.1455878738047774,0.2099047278161845,0.3970105514745641,0.7047361683970985,0.7292893846346659,0.4696941483171175,0.7285012285012284,0.0236087689713322,0.0249110320284697,0.1759304709381226,0.0174291938997821,0.2211981566820276,2023-08-23 00:10:00,506
0.8440514171731709,0.8519107552805003,0.949780681013668,0.582778770897631,0.6459268762026941,0.5881608103830326,0.6420454545454546,0.6140483383685801,0.7095307082126062,0.7033152350165814,0.6881380535145233,0.7339558521531812,0.1554782420123291,0.1413073533813218,0.2045868155833119,0.3919711721186547,0.7094296686104395,0.7353051760872289,0.4768493086914017,0.7245427245427245,0.0236087689713322,0.0249110320284697,0.1810700776715848,0.0261437908496732,0.2258064516129032,2023-08-23 00:11:00,506
0.8441619808208312,0.8517762454380657,0.9497218610033652,0.5827523495604037,0.6398332264271969,0.5716999050332383,0.6193181818181818,0.6068731117824774,0.6955493278867619,0.6906736130726339,0.6774068330530926,0.7251587815216691,0.156997072154031,0.1436830523496692,0.2070081408369752,0.390781105251539,0.6954913952496088,0.72740944980574,0.4726781807178437,0.7136227136227136,0.0252951096121416,0.0249110320284697,0.1853145843559611,0.0174291938997821,0.2258064516129032,2023-08-23 00:12:00,506
0.8442252619280459,0.8526420194065739,0.9495479743479074,0.5827742138495815,0.6558691468890314,0.5963912630579298,0.6590909090909091,0.6234894259818732,0.7189497933786159,0.708403686616661,0.698439480622932,0.7474568341191863,0.1574401687908974,0.1465521160892494,0.2067847213894759,0.398017002200922,0.7188166690371213,0.7400676776538413,0.4829570317955403,0.7201747201747201,0.0236087689713322,0.0249110320284697,0.1798429243784829,0.0174291938997821,0.2811059907834101,2023-08-23 00:13:00,506
0.8441950053528926,0.8520881439576475,0.9501091025411936,0.5829949383476628,0.6295702373316228,0.5596707818930041,0.6022727272727272,0.5981873111782477,0.6773571462499406,0.6707570954816977,0.6540128502378254,0.6989945004300478,0.155661221305193,0.1419944307715609,0.2059440033516094,0.3814302440709865,0.6778552126297823,0.7131219451059029,0.4584795866114241,0.6816816816816816,0.026981450252951,0.0249110320284697,0.1896601507232986,0.0239651416122004,0.336405529953917,2023-08-23 00:14:00,506
0.8445047938198161,0.852153832262485,0.9492076270632926,0.5830640573852142,0.6382296343810134,0.5739157961380184,0.625,0.6034743202416919,0.7128200256495508,0.6948540103986861,0.6849241327217432,0.7119071432773851,0.15373552596014,0.1414142102659634,0.2028304540514639,0.3930597157269762,0.7128431233110508,0.7276601077829301,0.4718495414552396,0.6968331968331968,0.0252951096121416,0.0249110320284697,0.1675425172523316,0.0196078431372549,0.2857142857142857,2023-08-23 00:15:00,506
0.844517192340652,0.8521385323138448,0.9500940740285612,0.5830890705230332,0.6423989737010904,0.5726495726495726,0.6420454545454546,0.6121601208459214,0.6990547665415855,0.6861605414848989,0.676563193430735,0.7278987608457514,0.1559038901576525,0.1425296180997106,0.2069521254233972,0.3862181033494274,0.6991893045086047,0.7216443163303672,0.4729481867697035,0.7216762216762216,0.0236087689713322,0.0249110320284697,0.188072069991049,0.0174291938997821,0.2258064516129032,2023-08-23 00:16:00,506
0.8447219657346026,0.8519023492178729,0.9509572037614122,0.5831310819721884,0.658434894162925,0.5792972459639126,0.6363636363636362,0.6431268882175227,0.7109794328599249,0.6941782004205505,0.6874472725236027,0.7149581018499063,0.1596972217955546,0.144572611809484,0.2061742448521236,0.4046498250715829,0.7108519414023609,0.7304173455320215,0.4845444811694055,0.7113022113022113,0.0236087689713322,0.0249110320284697,0.2137267923656628,0.0174291938997821,0.216589861751152,2023-08-23 00:17:00,506
0.8442995231234697,0.8520958195248137,0.9509563851829356,0.5833244898705189,0.640795381654907,0.5802469135802468,0.6079545454545454,0.6095166163141994,0.7091008407352869,0.6899810647668665,0.6852411296291758,0.7173955067701023,0.1572456672653022,0.1451247709050261,0.2070289145541212,0.3938955198743761,0.7097141231688238,0.7322972803609474,0.4851170802104185,0.7046137046137045,0.0236087689713322,0.0249110320284697,0.2236883896861375,0.0217864923747276,0.216589861751152,2023-08-23 00:18:00,506
0.8444522634522514,0.851838178894213,0.9502251005031782,0.5833298084004802,0.6247594611930725,0.5542893320671101,0.625,0.5777945619335347,0.6738398328029259,0.6562449654248921,0.6531960483904531,0.6815124237610559,0.1525474224554454,0.1394240882618513,0.2007582199913552,0.3813413705734266,0.6744417579291708,0.7073568116305301,0.4597132349518179,0.6850941850941851,0.026981450252951,0.0249110320284697,0.1921144573095025,0.0174291938997821,0.2119815668202764,2023-08-23 00:19:00,506
0.8444194697216357,0.8520925337903529,0.9504151185464614,0.5833837163155675,0.6250801796023091,0.5533396644507755,0.6193181818181818,0.5774169184290029,0.6780577589892177,0.6677965037818159,0.6552158826730268,0.6958090643446883,0.1541539730756893,0.1407607535535904,0.2043660685448073,0.384529360416392,0.6784241217465511,0.7163804988093745,0.4603044550998557,0.6833196833196833,0.026981450252951,0.0249110320284697,0.2018161868737908,0.0152505446623093,0.2258064516129032,2023-08-23 00:20:00,506
0.8443781323939736,0.8520112141490955,0.949245913988332,0.5833773375492359,0.6298909557408595,0.5618866729977842,0.5909090909090908,0.586858006042296,0.6635538878069633,0.6519641381330489,0.6468234381679057,0.6651089688096219,0.1563569300080261,0.142043883914947,0.2069919032034326,0.3882744857920373,0.6643436211065282,0.7035969419726782,0.4476327917694707,0.6767676767676767,0.0252951096121416,0.0213523131672597,0.1716570900586146,0.0174291938997821,0.23963133640553,2023-08-23 00:21:00,506
0.8442252197943286,0.8518752232636119,0.9497304977415444,0.5835196871262355,0.6173829377806286,0.5552389996834441,0.6136363636363636,0.5898791540785498,0.6539828053009071,0.6472502066137318,0.6338008940479649,0.6757186842496015,0.1581675099514764,0.1423896045756217,0.2084352630148933,0.3796964671596971,0.6552410752382307,0.6982077954630905,0.4442763372282483,0.6867321867321867,0.0286677908937605,0.0213523131672597,0.1810700776715848,0.0196078431372549,0.2027649769585253,2023-08-23 00:22:00,506
0.8439500521669487,0.8520240791714971,0.9513032859970316,0.5836081186128143,0.6298909557408595,0.5675846786957898,0.6079545454545454,0.5962990936555891,0.6623925331306701,0.6444862902635241,0.6415103366273786,0.6788901122607071,0.1586692419569659,0.1456528105093253,0.2090358586506528,0.3953779630668001,0.6630635755937988,0.6944479258052386,0.4655649178343653,0.6859131859131858,0.026981450252951,0.0249110320284697,0.2067392371437646,0.0217864923747276,0.2027649769585253,2023-08-23 00:23:00,506
0.8440066184464871,0.8520061835278121,0.9506723825665232,0.5836796885712262,0.6308531109685697,0.5694840139284584,0.6022727272727272,0.6140483383685801,0.6542274260200446,0.643864879850192,0.6389630817233585,0.6906176720261561,0.1639809279098411,0.1475907415433808,0.2122790867167801,0.4007008406395012,0.6546721661214621,0.6954505577139992,0.4549462315534658,0.6935571935571936,0.0236087689713322,0.0249110320284697,0.1994918141656801,0.0174291938997821,0.2119815668202764,2023-08-23 00:24:00,506
0.843968399429007,0.8520721720868638,0.9501828089157706,0.583722887365014,0.6260423348300193,0.5660018993352326,0.6136363636363636,0.591012084592145,0.6500688737947085,0.6359832198265492,0.6324702849432693,0.6791590672863839,0.1640495900139701,0.146336802481852,0.2137125194132546,0.3897059219445579,0.6504053477456976,0.6860508835693696,0.4485591918439551,0.6830466830466829,0.0252951096121416,0.0249110320284697,0.1901798862356712,0.0152505446623093,0.1889400921658986,2023-08-23 00:25:00,506
0.8440648028268094,0.8521284188302105,0.951524096315708,0.5837521352763912,0.6205901218729956,0.5568217790440013,0.6079545454545454,0.5751510574018127,0.6474516695957819,0.6396489135779222,0.6293481571200034,0.6547654067804682,0.1587649293517719,0.1436430491735714,0.2106325066946785,0.3972230578002596,0.6486986203953918,0.6926933199649079,0.4628741678692798,0.6752661752661752,0.026981450252951,0.0249110320284697,0.2300551497127017,0.0196078431372549,0.2258064516129032,2023-08-23 00:26:00,506
0.8440694182330607,0.851901483282608,0.9495726787522344,0.583766805771719,0.6475304682488775,0.5830959164292498,0.6136363636363636,0.6114048338368581,0.6905357906236641,0.6801493895741142,0.6671415785979247,0.6935425579303912,0.1581900079402535,0.1435122481254102,0.2071519712595324,0.3993494750329914,0.6906556677570758,0.7216443163303672,0.4618313858758904,0.6953316953316953,0.026981450252951,0.0249110320284697,0.1779372274997834,0.0196078431372549,0.2811059907834101,2023-08-23 00:27:00,506
0.8443462272074136,0.8521236138833013,0.9495609049468388,0.5837894860892675,0.6629249518922387,0.6001899335232669,0.6306818181818181,0.6299093655589124,0.7058566475086685,0.691495883417548,0.6826969863512412,0.7065980831351192,0.1607516785465832,0.1474527387065157,0.2150427966444666,0.4070668911697316,0.7057317593514435,0.7269081338513598,0.4738233787998697,0.7050232050232049,0.0252951096121416,0.0249110320284697,0.1794242485490717,0.0217864923747276,0.2672811059907834,2023-08-23 00:28:00,506
0.8444073941567801,0.8522890504375038,0.9503361722893,0.5838887993441949,0.6423989737010904,0.581829692940804,0.6136363636363636,0.6121601208459214,0.6834512896024318,0.6737951019468768,0.6556102812793295,0.6886621448602975,0.1638416462735834,0.1461775282989818,0.2154943716155129,0.405327824895125,0.6834020765182761,0.7129966161173079,0.4625296773893208,0.6912366912366912,0.0252951096121416,0.0249110320284697,0.2018161868737908,0.0152505446623093,0.2258064516129032,2023-08-23 00:29:00,506
0.8443519115232386,0.8520397989835291,0.9499025560750152,0.5838716288862359,0.6061577934573444,0.5546058879392213,0.6022727272727272,0.5702416918429003,0.6331900441742271,0.6286727552333428,0.617558983789595,0.6743290832836046,0.1617229601125736,0.145220380330165,0.2120128521537989,0.385769092234705,0.6341914379177926,0.6842962777290387,0.4414505842372329,0.6751296751296751,0.0252951096121416,0.0284697508896797,0.1965177720671036,0.0196078431372549,0.2857142857142857,2023-08-23 00:30:00,506
0.8441765617851948,0.8520466875926663,0.9506612214695684,0.5838848604893467,0.6193072482360488,0.5650522317188984,0.5909090909090908,0.5853474320241692,0.6405310407067876,0.6355647616357532,0.6211568014506401,0.6644225731711759,0.1631307681619801,0.1463971830733407,0.2132064030765254,0.3970676941605769,0.6413028018774001,0.688933450307056,0.4456868860853777,0.6557466557466557,0.0236087689713322,0.0249110320284697,0.2069557936072532,0.0217864923747276,0.23963133640553,2023-08-23 00:31:00,506
0.8438005137931177,0.8522764088028307,0.9506998858230076,0.5838859178899686,0.621231558691469,0.560303893637227,0.6079545454545454,0.5917673716012084,0.6476867904811665,0.6373662241471301,0.6313975518503868,0.6839106060733408,0.158560463988148,0.1433639237170194,0.2098570977431728,0.377753178314342,0.6482719385578154,0.6903120691816016,0.4543363902984033,0.6834561834561834,0.026981450252951,0.0249110320284697,0.2035775127768313,0.0130718954248366,0.2626728110599078,2023-08-23 00:32:00,506
0.8439299496100814,0.8522575123117644,0.949873597023276,0.5839951132284478,0.6173829377806286,0.5612535612535613,0.6079545454545454,0.5898791540785498,0.6479551607846863,0.6415633598008139,0.6297705603610732,0.6860174204411423,0.1615791889129021,0.1457473631526314,0.2131395665578323,0.3940688283904187,0.6485563931161997,0.6926933199649079,0.440947814347563,0.6949221949221949,0.026981450252951,0.0249110320284697,0.1744001385961366,0.0196078431372549,0.2211981566820276,2023-08-23 00:33:00,506
0.8438465974943982,0.8520157271088953,0.9499509845501646,0.5840179440074823,0.5958948043617703,0.5422602089268755,0.5852272727272727,0.5623111782477341,0.6266802830950458,0.6199144252999822,0.605224886941011,0.6538632867985107,0.1577665161544859,0.1435346657776411,0.2076429033093769,0.3860210183898708,0.6283601194709145,0.6751472615615991,0.4290442716819515,0.6718536718536718,0.0286677908937605,0.0249110320284697,0.1860364392342564,0.0152505446623093,0.2488479262672811,2023-08-23 00:34:00,506
0.8440616724784225,0.8523368242778004,0.94979325379087,0.5840639935626877,0.6090442591404747,0.5558721114276669,0.5852272727272727,0.5936555891238671,0.6334275400180497,0.6274738725167122,0.6148316435258925,0.6691320877353707,0.1634956191670163,0.1470624703576444,0.2146534328688535,0.4002386682360208,0.6344758924761769,0.6831683168316831,0.4358363204692519,0.6890526890526889,0.0252951096121416,0.0249110320284697,0.187306903820056,0.0261437908496732,0.2211981566820276,2023-08-23 00:35:00,506
0.8438645971014009,0.8522295320313644,0.9492101465204006,0.5840771597767714,0.6032713277742142,0.5387780943336499,0.5852272727272727,0.5736404833836858,0.6253075571177504,0.6203203297450544,0.605981401032982,0.6487559429255023,0.1615497932649736,0.1455206134059592,0.2106852712350609,0.3980838520228177,0.626937846678993,0.680661737059782,0.424747451235976,0.6755391755391755,0.0320404721753794,0.0249110320284697,0.1772153726214881,0.0108932461873638,0.216589861751152,2023-08-23 00:36:00,506
0.8442988371533452,0.8521855292221759,0.9495211720298792,0.5841027258855734,0.5942912123155869,0.5295979740424185,0.5625,0.5596676737160121,0.6216572459981949,0.6203035914174225,0.6062112724100283,0.6347814880497119,0.162170837835347,0.1470399736875507,0.2100610884426324,0.4041447177165844,0.6225288010240364,0.6797844341396164,0.4282389088031284,0.6684411684411684,0.0252951096121416,0.0249110320284697,0.1840296826725955,0.0108932461873638,0.2073732718894009,2023-08-23 00:37:00,506
0.8439403736577566,0.8523169311608533,0.9499096438862568,0.5840452384216704,0.5981398332264272,0.5375118708452042,0.5909090909090908,0.5615558912386707,0.6224243575737425,0.6133488162863928,0.6036138425353841,0.6403314870691467,0.1596706388350428,0.1434907673054586,0.2105969327398832,0.3962749994362269,0.6238088465367657,0.6702594310063917,0.4285647781760626,0.6654381654381654,0.0303541315345699,0.0249110320284697,0.1840296826725955,0.0152505446623093,0.1889400921658986,2023-08-23 00:38:00,506
0.8437103461854585,0.8522481710109076,0.9494078993950386,0.5840601065853588,0.5907633098139834,0.5324469768914214,0.5511363636363635,0.5596676737160121,0.6098774521445873,0.6019123539319378,0.5928507279065797,0.6104298517665583,0.158656871924751,0.1441261103219343,0.2081149866689483,0.3970726430168166,0.6114350732470488,0.6651209424739942,0.4237279456263675,0.6489216489216488,0.0303541315345699,0.0249110320284697,0.1764502064504952,0.0130718954248366,0.184331797235023,2023-08-23 00:39:00,506
0.8438764235999483,0.8521344216278519,0.9504141725246292,0.5840517971746358,0.5965362411802438,0.5352959797404242,0.5965909090909091,0.5517371601208458,0.6313399515508479,0.6246409105650232,0.6086433971488948,0.6362271213127246,0.1596696629002336,0.1450256133370724,0.2080423216851998,0.3916477410110532,0.6326269378466789,0.6810377240255671,0.435882873236814,0.6474201474201474,0.0286677908937605,0.0249110320284697,0.1884474345277625,0.0108932461873638,0.3824884792626728,2023-08-23 00:40:00,506
0.8443416765584025,0.8522024463572527,0.9508138446913016,0.5841106549723625,0.6706221937139192,0.5992402659069326,0.625,0.6257552870090635,0.6746544435472378,0.6537551391896558,0.6475597266903228,0.7060909908471243,0.1628142497725274,0.1475183848207405,0.215723098432217,0.3858771319093473,0.674726212487555,0.7014663491665621,0.4618081094921093,0.7018837018837019,0.0236087689713322,0.0213523131672597,0.2040539369965062,0.0174291938997821,0.2304147465437788,2023-08-23 00:41:00,506
0.8447087946930999,0.8522523344656552,0.9497065776040212,0.5841566528168575,0.6757536882617062,0.6182336182336182,0.6534090909090908,0.6574773413897281,0.7105828148007409,0.7003839353900553,0.6966833566510814,0.7670485267708308,0.1624746620511674,0.1483066190840825,0.2133600849197176,0.391468648859596,0.7104252595647845,0.7339265572126833,0.4822680508356222,0.7451542451542451,0.0236087689713322,0.0213523131672597,0.1964022752865764,0.0196078431372549,0.2534562211981567,2023-08-23 00:42:00,506
0.8445643700656924,0.8523100699914684,0.9499375784894828,0.58431393894913,0.6414368184733804,0.5742323520101298,0.6079545454545454,0.6117824773413897,0.6616301714719992,0.6515373107784368,0.6439237916097337,0.6909482625785502,0.1650110873654249,0.1491565448474461,0.2158234930456111,0.3998107271470736,0.6617835300810695,0.7014663491665621,0.4524603137656534,0.6863226863226863,0.0252951096121416,0.0213523131672597,0.1849825311119452,0.0174291938997821,0.1889400921658986,2023-08-23 00:43:00,506
0.8442899770345317,0.8524001907574301,0.949833467071247,0.5843368763189514,0.6080821039127646,0.538144982589427,0.5795454545454545,0.5694864048338368,0.6253004322424357,0.6227055414325916,0.6065920576522081,0.6579228267173198,0.163685983208797,0.1473866732066256,0.2129647835198266,0.4057789150969798,0.6265111648414166,0.6796591051510213,0.4304268888785439,0.6691236691236692,0.0303541315345699,0.0213523131672597,0.1844339214044408,0.0174291938997821,0.2580645161290323,2023-08-23 00:44:00,506
0.8439210612637529,0.8526191712393624,0.9499761546129066,0.5843571312373768,0.5955740859525337,0.5470085470085471,0.5852272727272727,0.5630664652567976,0.6146819930651213,0.6076264005272574,0.601009411502048,0.6401353740295908,0.1656563917853032,0.1499509611094013,0.2162944370059986,0.4162999959534108,0.6159863461811975,0.6675021932573003,0.4272147479167637,0.6456456456456455,0.0219224283305227,0.0106761565836298,0.188375249039933,0.0152505446623093,0.2995391705069125,2023-08-23 00:45:00,506
0.8441034855227336,0.8527174794294109,0.950939984203396,0.5844498368643771,0.6007055805003207,0.5422602089268755,0.6022727272727272,0.5691087613293051,0.6210587564717618,0.6187908650576949,0.6020588073992913,0.6485598298859462,0.166597604700359,0.1511022912077942,0.2169601034901076,0.4191651467416208,0.6218176646280756,0.6742699586414337,0.4410502304361994,0.6736281736281736,0.026981450252951,0.0249110320284697,0.2141743423902058,0.0174291938997821,0.2442396313364055,2023-08-23 00:46:00,506
0.8442953776223204,0.8523035296561122,0.9505790989318508,0.5843561317193889,0.6193072482360488,0.5527065527065528,0.5965909090909091,0.5732628398791539,0.6231439699805252,0.6193536913243156,0.603427533923531,0.6497253016638791,0.1654420105612611,0.1492939573486438,0.2180915324570572,0.4028794701077944,0.6238088465367657,0.6775285123449053,0.4362925375913598,0.6736281736281736,0.026981450252951,0.0249110320284697,0.2077209597782461,0.0217864923747276,0.216589861751152,2023-08-23 00:47:00,506
0.8438838011515606,0.8523052376048067,0.950217017653429,0.5843779244476159,0.6106478511866581,0.5536562203228871,0.5852272727272727,0.591012084592145,0.6233743409490334,0.6206174350605196,0.6017562017625029,0.6822380420074129,0.1678810976413455,0.1508417949237792,0.2189141722934689,0.4025831683647482,0.6242355283743422,0.6769018674019301,0.4320096829756529,0.6943761943761942,0.0252951096121416,0.0249110320284697,0.1994629399705483,0.0108932461873638,0.2304147465437788,2023-08-23 00:48:00,506
0.8441443618701697,0.8525613402021031,0.950998338555284,0.5844000986674381,0.658434894162925,0.5944919278252612,0.625,0.6268882175226587,0.6722129862727402,0.6684346525227799,0.6527895922330702,0.7368527219089083,0.1696587269129463,0.1517238257980225,0.2175676271509738,0.4080918002172427,0.6721661214620964,0.7113673392655719,0.4662120013034775,0.7275457275457274,0.0236087689713322,0.0249110320284697,0.2109693067305749,0.0152505446623093,0.23963133640553,2023-08-23 00:49:00,506
0.8444703137027368,0.8523200146150877,0.9514192349423408,0.5844288529917449,0.600384862091084,0.5444761000316556,0.6022727272727272,0.563821752265861,0.6271125255308031,0.6185209595246315,0.6062108834567677,0.6667170957339812,0.1653377016776084,0.1531711629393086,0.2201259647580925,0.3989963178109156,0.6280756649125302,0.6751472615615991,0.4444578930217401,0.6885066885066884,0.0252951096121416,0.0249110320284697,0.2169173909277279,0.0130718954248366,0.2442396313364055,2023-08-23 00:50:00,506
0.8443743013390389,0.852212117111035,0.950704900228886,0.5843862353596176,0.6193072482360488,0.5609370053814497,0.5909090909090908,0.5774169184290029,0.6417660190946657,0.6296121938716798,0.6227857377062571,0.6857036395778527,0.162841068379169,0.1479063502695159,0.2140109065463492,0.3871821939216871,0.6424406201109373,0.6868028575009398,0.449471626088171,0.6951951951951951,0.026981450252951,0.0249110320284697,0.212629572950654,0.0196078431372549,0.2211981566820276,2023-08-23 00:51:00,506
0.8442297324607277,0.8521734047212993,0.9509216029501764,0.5843886469136149,0.6420782552918537,0.5840455840455839,0.625,0.6216012084592145,0.6541704270175271,0.6433522685664669,0.6403368646399871,0.6990981601795275,0.164432020571339,0.1487545542752372,0.2173771036717966,0.3959533947196272,0.6546721661214621,0.6954505577139992,0.4614682742889065,0.6904176904176903,0.026981450252951,0.0249110320284697,0.2219992492709266,0.0217864923747276,0.3133640552995392,2023-08-23 00:52:00,506
0.8441548241080125,0.8522973866694791,0.9502243554497144,0.5844217060711517,0.6103271327774215,0.5451092117758785,0.6136363636363636,0.5755287009063444,0.6277680140597539,0.6265469876240991,0.6050541364595841,0.6716087152634779,0.1638502080829632,0.1487968312395867,0.2161653558270012,0.4064272731659091,0.6286445740292989,0.6842962777290387,0.4351892370001397,0.688097188097188,0.0303541315345699,0.0249110320284697,0.2073455952415326,0.0305010893246187,0.2211981566820276,2023-08-23 00:53:00,506
0.8461909320473489,0.8523304651151687,0.9495239904887064,0.584431712427217,0.6244387427838357,0.5596707818930041,0.5965909090909091,0.5872356495468278,0.6533795658575974,0.6481247842324953,0.6313376530482462,0.7065476540678046,0.1590279281315966,0.1473284808189444,0.2111735794796523,0.402314655143539,0.6541032570046935,0.6965785186113548,0.4453842930962245,0.7140322140322141,0.0286677908937605,0.0249110320284697,0.1730141772298097,0.0152505446623093,0.23963133640553,2023-08-23 00:54:00,506
0.8463498207855105,0.8521802910437907,0.949055719485018,0.5844314692200698,0.5910840282232199,0.5343463121240899,0.5681818181818181,0.5619335347432024,0.6156201016482211,0.6176735816882696,0.5932046753737744,0.6663977116409898,0.1636655494274579,0.149691032178019,0.2153066719340331,0.4108361806608001,0.6172663916939268,0.6740193006642436,0.4199199292397933,0.6901446901446902,0.0303541315345699,0.0213523131672597,0.1738082175959345,0.0152505446623093,0.2488479262672811,2023-08-23 00:55:00,506
0.8459309771825351,0.8521265719237953,0.9490762476686138,0.5844640306203176,0.5997434252726106,0.5463754352643242,0.5965909090909091,0.5781722054380665,0.6150168622049114,0.611545261484062,0.5977204227299618,0.6770886739116427,0.1654012493392013,0.1507389858987968,0.2159352449988409,0.4140173185657408,0.6165552552979662,0.6700087730292016,0.4193985382430985,0.6979251979251979,0.026981450252951,0.0213523131672597,0.1688996044235267,0.0152505446623093,0.2258064516129032,2023-08-23 00:56:00,506
