,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,daily,daily_lower,daily_upper,weekly,weekly_lower,weekly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
10,2023-09-01 00:10:00,0.5575698399366993,0.44335362773727954,0.5476756076339483,0.5575698399366993,0.5575698399366993,-0.0626954034997152,-0.0626954034997152,-0.0626954034997152,-0.056584574296927564,-0.056584574296927564,-0.056584574296927564,-0.006110829202787621,-0.006110829202787621,-0.006110829202787621,0.0,0.0,0.0,0.4948744364369841
11,2023-09-01 00:11:00,0.557566678203909,0.44183640359418463,0.5432238687278831,0.557566678203909,0.557566678203909,-0.0623712680638087,-0.0623712680638087,-0.0623712680638087,-0.05625785306236983,-0.05625785306236983,-0.05625785306236983,-0.0061134150014388626,-0.0061134150014388626,-0.0061134150014388626,0.0,0.0,0.0,0.4951954101401003
12,2023-09-01 00:12:00,0.5575635164711189,0.4486083357511412,0.5443335122891189,0.5575635164711189,0.5575635164711189,-0.06204414962224918,-0.06204414962224918,-0.06204414962224918,-0.05592813835300109,-0.05592813835300109,-0.05592813835300109,-0.00611601126924809,-0.00611601126924809,-0.00611601126924809,0.0,0.0,0.0,0.4955193668488697
13,2023-09-01 00:13:00,0.5575603547383287,0.44192826188927,0.5468419153002948,0.5575603547383287,0.5575603547383287,-0.06171409844336433,-0.06171409844336433,-0.06171409844336433,-0.055595480438270055,-0.055595480438270055,-0.055595480438270055,-0.0061186180050942715,-0.0061186180050942715,-0.0061186180050942715,0.0,0.0,0.0,0.4958462562949643
14,2023-09-01 00:14:00,0.5575571930055386,0.4479277999444167,0.5447864884549884,0.5575571930055386,0.5575571930055386,-0.0613811653270925,-0.0613811653270925,-0.0613811653270925,-0.05525993011926141,-0.05525993011926141,-0.05525993011926141,-0.006121235207831089,-0.006121235207831089,-0.006121235207831089,0.0,0.0,0.0,0.49617602767844615
15,2023-09-01 00:15:00,0.5575540312727484,0.4459163284733265,0.5433348107062483,0.5575540312727484,0.5575540312727484,-0.061045401594645124,-0.061045401594645124,-0.061045401594645124,-0.054921538718387876,-0.054921538718387876,-0.054921538718387876,-0.006123862876257245,-0.006123862876257245,-0.006123862876257245,0.0,0.0,0.0,0.4965086296781033
16,2023-09-01 00:16:00,0.5575508695399582,0.4430733753411991,0.54678827186351,0.5575508695399582,0.5575508695399582,-0.06070685907838242,-0.06070685907838242,-0.06070685907838242,-0.05458035806932227,-0.05458035806932227,-0.05458035806932227,-0.006126501009060151,-0.006126501009060151,-0.006126501009060151,0.0,0.0,0.0,0.49684401046157584
17,2023-09-01 00:17:00,0.557547707807168,0.44715580445517183,0.5470394109125408,0.557547707807168,0.557547707807168,-0.060365590102653736,-0.060365590102653736,-0.060365590102653736,-0.054236440497746424,-0.054236440497746424,-0.054236440497746424,-0.006129149604907302,-0.006129149604907302,-0.006129149604907302,0.0,0.0,0.0,0.49718211770451426
18,2023-09-01 00:18:00,0.5575445460743779,0.4473056224908734,0.550223425001493,0.5575445460743779,0.5575445460743779,-0.06002164746744477,-0.06002164746744477,-0.06002164746744477,-0.05388983880503216,-0.05388983880503216,-0.05388983880503216,-0.006131808662412613,-0.006131808662412613,-0.006131808662412613,0.0,0.0,0.0,0.4975228986069331
19,2023-09-01 00:19:00,0.5575413843415878,0.4447046651138025,0.5465801580605887,0.5575413843415878,0.5575413843415878,-0.05967508444945039,-0.05967508444945039,-0.05967508444945039,-0.05354060626938185,-0.05354060626938185,-0.05354060626938185,-0.006134478180068543,-0.006134478180068543,-0.006134478180068543,0.0,0.0,0.0,0.49786629989213743
20,2023-09-01 00:20:00,0.5575382226087976,0.44697006589757926,0.5506054167862651,0.5575382226087976,0.5575382226087976,-0.059325954768389574,-0.059325954768389574,-0.059325954768389574,-0.05318879661201101,-0.05318879661201101,-0.05318879661201101,-0.006137158156378575,-0.006137158156378575,-0.006137158156378575,0.0,0.0,0.0,0.498212267840408
21,2023-09-01 00:21:00,0.5575350608760075,0.4464815601064244,0.5492814184839413,0.5575350608760075,0.5575350608760075,-0.05897431258819011,-0.05897431258819011,-0.05897431258819011,-0.05283446399847591,-0.05283446399847591,-0.05283446399847591,-0.006139848589714205,-0.006139848589714205,-0.006139848589714205,0.0,0.0,0.0,0.4985607482878174
22,2023-09-01 00:22:00,0.5575318991432172,0.4488674366195329,0.5476784993510488,0.5575318991432172,0.5575318991432172,-0.05862021249411548,-0.05862021249411548,-0.05862021249411548,-0.052477663015692365,-0.052477663015692365,-0.052477663015692365,-0.006142549478423115,-0.006142549478423115,-0.006142549478423115,0.0,0.0,0.0,0.49891168664910174
23,2023-09-01 00:23:00,0.5575287374104271,0.4531479878533357,0.5490673338549374,0.5575287374104271,0.5575287374104271,-0.05826370947644649,-0.05826370947644649,-0.05826370947644649,-0.05211844865560565,-0.05211844865560565,-0.05211844865560565,-0.006145260820840848,-0.006145260820840848,-0.006145260820840848,0.0,0.0,0.0,0.4992650279339806
24,2023-09-01 00:24:00,0.5575255756776368,0.4486812518352225,0.548075695462168,0.5575255756776368,0.5575255756776368,-0.05790485893228988,-0.05790485893228988,-0.05790485893228988,-0.05175687631719168,-0.05175687631719168,-0.05175687631719168,-0.006147982615098198,-0.006147982615098198,-0.006147982615098198,0.0,0.0,0.0,0.49962071674534697
25,2023-09-01 00:25:00,0.5575224139448467,0.45093252868893924,0.5499946474636385,0.5575224139448467,0.5575224139448467,-0.05754371662760975,-0.05754371662760975,-0.05754371662760975,-0.05139300176820448,-0.05139300176820448,-0.05139300176820448,-0.00615071485940526,-0.00615071485940526,-0.00615071485940526,0.0,0.0,0.0,0.49997869731723693
26,2023-09-01 00:26:00,0.5575192522120566,0.4496947481357769,0.5525738452100452,0.5575192522120566,0.5575192522120566,-0.05718033869884261,-0.05718033869884261,-0.05718033869884261,-0.05102688114698516,-0.05102688114698516,-0.05102688114698516,-0.00615345755185745,-0.00615345755185745,-0.00615345755185745,0.0,0.0,0.0,0.5003389135132139
27,2023-09-01 00:27:00,0.5575160904792663,0.45084566720713776,0.5540460435535369,0.5575160904792663,0.5575160904792663,-0.056814781636113525,-0.056814781636113525,-0.056814781636113525,-0.050658570945651536,-0.050658570945651536,-0.050658570945651536,-0.006156210690461989,-0.006156210690461989,-0.006156210690461989,0.0,0.0,0.0,0.5007013088431528
28,2023-09-01 00:28:00,0.5575129287464763,0.45252003010899394,0.5529607188854604,0.5575129287464763,0.5575129287464763,-0.05644710226133461,-0.05644710226133461,-0.05644710226133461,-0.05028812798813124,-0.05028812798813124,-0.05028812798813124,-0.006158974273203377,-0.006158974273203377,-0.006158974273203377,0.0,0.0,0.0,0.5010658264851416
29,2023-09-01 00:29:00,0.557509767013686,0.446192076348725,0.5500560289434768,0.557509767013686,0.557509767013686,-0.056077357722646735,-0.056077357722646735,-0.056077357722646735,-0.04991560942468312,-0.04991560942468312,-0.04991560942468312,-0.006161748297963616,-0.006161748297963616,-0.006161748297963616,0.0,0.0,0.0,0.5014324092910393
30,2023-09-01 00:30:00,0.5575066052808959,0.453981143363385,0.5521622142544489,0.5575066052808959,0.5575066052808959,-0.05570560547103099,-0.05570560547103099,-0.05570560547103099,-0.049541072708427746,-0.049541072708427746,-0.049541072708427746,-0.006164532762603244,-0.006164532762603244,-0.006164532762603244,0.0,0.0,0.0,0.5018009998098649
31,2023-09-01 00:31:00,0.5575034435481057,0.45177897018949653,0.5530232759358006,0.5575034435481057,0.5575034435481057,-0.05533190324941711,-0.05533190324941711,-0.05533190324941711,-0.04916457558450324,-0.04916457558450324,-0.04916457558450324,-0.006167327664913861,-0.006167327664913861,-0.006167327664913861,0.0,0.0,0.0,0.5021715402986886
32,2023-09-01 00:32:00,0.5575002818153155,0.4506631536297423,0.5520206213577532,0.5575002818153155,0.5575002818153155,-0.05495630908058169,-0.05495630908058169,-0.05495630908058169,-0.04878617607799777,-0.04878617607799777,-0.04878617607799777,-0.006170133002583924,-0.006170133002583924,-0.006170133002583924,0.0,0.0,0.0,0.5025439727347338
33,2023-09-01 00:33:00,0.5574971200825254,0.4538657281476031,0.5529480772649278,0.5574971200825254,0.5574971200825254,-0.05457888124543182,-0.05457888124543182,-0.05457888124543182,-0.04840593247215216,-0.04840593247215216,-0.04840593247215216,-0.00617294877327966,-0.00617294877327966,-0.00617294877327966,0.0,0.0,0.0,0.5029182388370935
34,2023-09-01 00:34:00,0.5574939583497351,0.4500854442216313,0.5516763680820543,0.5574939583497351,0.5574939583497351,-0.05419967827052168,-0.05419967827052168,-0.05419967827052168,-0.04802390329590232,-0.04802390329590232,-0.04802390329590232,-0.006175774974619361,-0.006175774974619361,-0.006175774974619361,0.0,0.0,0.0,0.5032942800792135
35,2023-09-01 00:35:00,0.5574907966169451,0.4506461751404047,0.5553193307595361,0.5574907966169451,0.5574907966169451,-0.053818758917868685,-0.053818758917868685,-0.053818758917868685,-0.047640147313779274,-0.047640147313779274,-0.047640147313779274,-0.00617861160408941,-0.00617861160408941,-0.00617861160408941,0.0,0.0,0.0,0.5036720376990764
36,2023-09-01 00:36:00,0.5574876348841548,0.45132793231480395,0.5509892765368639,0.5574876348841548,0.5574876348841548,-0.05343618215959017,-0.05343618215959017,-0.05343618215959017,-0.04725472350039588,-0.04725472350039588,-0.04725472350039588,-0.006181458659194299,-0.006181458659194299,-0.006181458659194299,0.0,0.0,0.0,0.5040514527245645
37,2023-09-01 00:37:00,0.5574844731513647,0.45201306060629515,0.5505729618935238,0.5574844731513647,0.5574844731513647,-0.05305200717342576,-0.05305200717342576,-0.05305200717342576,-0.04686769103611169,-0.04686769103611169,-0.04686769103611169,-0.006184316137314068,-0.006184316137314068,-0.006184316137314068,0.0,0.0,0.0,0.504432465977939
38,2023-09-01 00:38:00,0.5574813114185746,0.4531684339941408,0.5548708972351981,0.5574813114185746,0.5574813114185746,-0.05266629331991689,-0.05266629331991689,-0.05266629331991689,-0.046479109284118254,-0.046479109284118254,-0.046479109284118254,-0.006187184035798637,-0.006187184035798637,-0.006187184035798637,0.0,0.0,0.0,0.5048150180986577
39,2023-09-01 00:39:00,0.5574781496857844,0.4586994666614267,0.559101660990817,0.5574781496857844,0.5574781496857844,-0.052279100124121694,-0.052279100124121694,-0.052279100124121694,-0.04608903777217026,-0.04608903777217026,-0.04608903777217026,-0.0061900623519514355,-0.0061900623519514355,-0.0061900623519514355,0.0,0.0,0.0,0.5051990495616626
40,2023-09-01 00:40:00,0.5574749879529942,0.45430332240900256,0.554960374660156,0.5574749879529942,0.5574749879529942,-0.0518904872776802,-0.0518904872776802,-0.0518904872776802,-0.04569753619473772,-0.04569753619473772,-0.04569753619473772,-0.006192951082942478,-0.006192951082942478,-0.006192951082942478,0.0,0.0,0.0,0.505584500675314
41,2023-09-01 00:41:00,0.557471826220204,0.45862182743912794,0.5559180581630322,0.557471826220204,0.557471826220204,-0.05150051459880479,-0.05150051459880479,-0.05150051459880479,-0.045304664372822365,-0.045304664372822365,-0.045304664372822365,-0.0061958502259824196,-0.0061958502259824196,-0.0061958502259824196,0.0,0.0,0.0,0.5059713116213992
42,2023-09-01 00:42:00,0.5574686644874138,0.4534939789961368,0.5585679349234827,0.5574686644874138,0.5574686644874138,-0.051109242034250206,-0.051109242034250206,-0.051109242034250206,-0.04491048225612126,-0.04491048225612126,-0.04491048225612126,-0.006198759778128946,-0.006198759778128946,-0.006198759778128946,0.0,0.0,0.0,0.5063594224531637
43,2023-09-01 00:43:00,0.5574655027546236,0.45528064827549014,0.5549939477526462,0.5574655027546236,0.5574655027546236,-0.05071672964113084,-0.05071672964113084,-0.05071672964113084,-0.04451504990470709,-0.04451504990470709,-0.04451504990470709,-0.006201679736423749,-0.006201679736423749,-0.006201679736423749,0.0,0.0,0.0,0.5067487731134928
44,2023-09-01 00:44:00,0.5574623410218336,0.4602971265653527,0.5546437317346867,0.5574623410218336,0.5574623410218336,-0.050323037563565674,-0.050323037563565674,-0.050323037563565674,-0.04411842746571521,-0.04411842746571521,-0.04411842746571521,-0.0062046100978504675,-0.0062046100978504675,-0.0062046100978504675,0.0,0.0,0.0,0.5071393034582679
45,2023-09-01 00:45:00,0.5574591792890434,0.45817730277774654,0.5619764808591234,0.5574591792890434,0.5574591792890434,-0.049928226028761444,-0.049928226028761444,-0.049928226028761444,-0.04372067516948024,-0.04372067516948024,-0.04372067516948024,-0.0062075508592811975,-0.0062075508592811975,-0.0062075508592811975,0.0,0.0,0.0,0.507530953260282
46,2023-09-01 00:46:00,0.5574560175562532,0.4600929751838265,0.5590517582576615,0.5574560175562532,0.5574560175562532,-0.049532355320561994,-0.049532355320561994,-0.049532355320561994,-0.04332185330297789,-0.04332185330297789,-0.04332185330297789,-0.006210502017584098,-0.006210502017584098,-0.006210502017584098,0.0,0.0,0.0,0.5079236622356912
47,2023-09-01 00:47:00,0.557452855823463,0.4608145779184504,0.5592247612662795,0.557452855823463,0.557452855823463,-0.049135485769727816,-0.049135485769727816,-0.049135485769727816,-0.042922022200176525,-0.042922022200176525,-0.042922022200176525,-0.006213463569551288,-0.006213463569551288,-0.006213463569551288,0.0,0.0,0.0,0.5083173700537352
48,2023-09-01 00:48:00,0.5574496940906728,0.4623945212787062,0.5571445001259568,0.5574496940906728,0.5574496940906728,-0.048737677740883806,-0.048737677740883806,-0.048737677740883806,-0.042521242229011345,-0.042521242229011345,-0.042521242229011345,-0.006216435511872457,-0.006216435511872457,-0.006216435511872457,0.0,0.0,0.0,0.508712016349789
49,2023-09-01 00:49:00,0.5574465323578827,0.4631611933596206,0.5597048791898757,0.5574465323578827,0.5574465323578827,-0.04833899160923417,-0.04833899160923417,-0.04833899160923417,-0.04211957376800456,-0.04211957376800456,-0.04211957376800456,-0.006219417841229608,-0.006219417841229608,-0.006219417841229608,0.0,0.0,0.0,0.5091075407486485
50,2023-09-01 00:50:00,0.5574433706250924,0.45855995361016255,0.5603506128059593,0.5574433706250924,0.5574433706250924,-0.04793948775458201,-0.04793948775458201,-0.04793948775458201,-0.041717077200389405,-0.041717077200389405,-0.041717077200389405,-0.006222410554192602,-0.006222410554192602,-0.006222410554192602,0.0,0.0,0.0,0.5095038828705104
51,2023-09-01 00:51:00,0.5574402088923023,0.46039172020591995,0.5594127155747373,0.5574402088923023,0.5574402088923023,-0.04753922653691388,-0.04753922653691388,-0.04753922653691388,-0.041313812889594556,-0.041313812889594556,-0.041313812889594556,-0.00622541364731932,-0.00622541364731932,-0.00622541364731932,0.0,0.0,0.0,0.5099009823553884
52,2023-09-01 00:52:00,0.5574370471595121,0.45653476408394156,0.5606509499593542,0.5574370471595121,0.5574370471595121,-0.04713826828588674,-0.04713826828588674,-0.04713826828588674,-0.04090984116881213,-0.04090984116881213,-0.04090984116881213,-0.006228427117074605,-0.006228427117074605,-0.006228427117074605,0.0,0.0,0.0,0.5102987788736254
53,2023-09-01 00:53:00,0.557433885426722,0.4623705420676149,0.5619910531715665,0.557433885426722,0.557433885426722,-0.04673667328826236,-0.04673667328826236,-0.04673667328826236,-0.04050522232841558,-0.04050522232841558,-0.04050522232841558,-0.006231450959846783,-0.006231450959846783,-0.006231450959846783,0.0,0.0,0.0,0.5106972121384596
54,2023-09-01 00:54:00,0.5574307236939319,0.46023911250775246,0.5641526622889409,0.5574307236939319,0.5574307236939319,-0.04633450176631935,-0.04633450176631935,-0.04633450176631935,-0.04010001659432264,-0.04010001659432264,-0.04010001659432264,-0.006234485171996707,-0.006234485171996707,-0.006234485171996707,0.0,0.0,0.0,0.5110962219276125
55,2023-09-01 00:55:00,0.5574275619611416,0.460660084853201,0.5610458671179978,0.5574275619611416,0.5574275619611416,-0.045931813860494795,-0.045931813860494795,-0.045931813860494795,-0.039694284110660685,-0.039694284110660685,-0.039694284110660685,-0.006237529749834109,-0.006237529749834109,-0.006237529749834109,0.0,0.0,0.0,0.5114957481006468
56,2023-09-01 00:56:00,0.5574244002283515,0.46318316794432823,0.5623435415396802,0.5574244002283515,0.5574244002283515,-0.04552866963209932,-0.04552866963209932,-0.04552866963209932,-0.03928808494257082,-0.03928808494257082,-0.03928808494257082,-0.0062405846895284955,-0.0062405846895284955,-0.0062405846895284955,0.0,0.0,0.0,0.5118957305962522
57,2023-09-01 00:57:00,0.5574212384955612,0.4604363511578632,0.5605696736883282,0.5574212384955612,0.5574212384955612,-0.045125129019203805,-0.045125129019203805,-0.045125129019203805,-0.03888147903191803,-0.03888147903191803,-0.03888147903191803,-0.006243649987285778,-0.006243649987285778,-0.006243649987285778,0.0,0.0,0.0,0.5122961094763574
58,2023-09-01 00:58:00,0.5574180767627712,0.46185340302309785,0.5620598625069292,0.5574180767627712,0.5574180767627712,-0.044721251851871265,-0.044721251851871265,-0.044721251851871265,-0.03847452621269809,-0.03847452621269809,-0.03847452621269809,-0.0062467256391731665,-0.0062467256391731665,-0.0062467256391731665,0.0,0.0,0.0,0.5126968249109
59,2023-09-01 00:59:00,0.557414915029981,0.4622283026768764,0.5603041826477069,0.557414915029981,0.557414915029981,-0.0443170978152105,-0.0443170978152105,-0.0443170978152105,-0.03806728617399304,-0.03806728617399304,-0.03806728617399304,-0.006249811641217459,-0.006249811641217459,-0.006249811641217459,0.0,0.0,0.0,0.5130978172147704
60,2023-09-01 01:00:00,0.5574117532971908,0.4610785161262755,0.5628432253993327,0.5574117532971908,0.5574117532971908,-0.04391272643665644,-0.04391272643665644,-0.04391272643665644,-0.03765981844722092,-0.03765981844722092,-0.03765981844722092,-0.006252907989435523,-0.006252907989435523,-0.006252907989435523,0.0,0.0,0.0,0.5134990268605344
61,2023-09-01 01:01:00,0.5574085915644006,0.46206126824029664,0.5657909726584843,0.5574085915644006,0.5574085915644006,-0.04350819709033581,-0.04350819709033581,-0.04350819709033581,-0.03725218241065475,-0.03725218241065475,-0.03725218241065475,-0.006256014679681063,-0.006256014679681063,-0.006256014679681063,0.0,0.0,0.0,0.5139003944740648
62,2023-09-01 01:02:00,0.5574054298316105,0.4655437671297898,0.5622733232296306,0.5574054298316105,0.5574054298316105,-0.0431035689543717,-0.0431035689543717,-0.0431035689543717,-0.03684443724651467,-0.03684443724651467,-0.03684443724651467,-0.006259131707857034,-0.006259131707857034,-0.006259131707857034,0.0,0.0,0.0,0.5143018608772387
63,2023-09-01 01:03:00,0.5574022680988203,0.4667988325753795,0.5668272008800103,0.5574022680988203,0.5574022680988203,-0.04269890101537112,-0.04269890101537112,-0.04269890101537112,-0.03643664194564835,-0.03643664194564835,-0.03643664194564835,-0.006262259069722772,-0.006262259069722772,-0.006262259069722772,0.0,0.0,0.0,0.5147033670834492
64,2023-09-01 01:04:00,0.5573991063660302,0.4629050207218979,0.5650156334124964,0.5573991063660302,0.5573991063660302,-0.0422942520503232,-0.0422942520503232,-0.0422942520503232,-0.03602885528933008,-0.03602885528933008,-0.03602885528933008,-0.006265396760993115,-0.006265396760993115,-0.006265396760993115,0.0,0.0,0.0,0.515104854315707
65,2023-09-01 01:05:00,0.5573959446332399,0.46057240388726883,0.5644836657950424,0.5573959446332399,0.5573959446332399,-0.04188968060394986,-0.04188968060394986,-0.04188968060394986,-0.03562113582658571,-0.03562113582658571,-0.03562113582658571,-0.006268544777364151,-0.006268544777364151,-0.006268544777364151,0.0,0.0,0.0,0.5155062640292901
66,2023-09-01 01:06:00,0.5573927829004498,0.4707251729947197,0.5644017870271414,0.5573927829004498,0.5573927829004498,-0.04148524498651429,-0.04148524498651429,-0.04148524498651429,-0.03521354187212128,-0.03521354187212128,-0.03521354187212128,-0.006271703114393013,-0.006271703114393013,-0.006271703114393013,0.0,0.0,0.0,0.5159075379139355
67,2023-09-01 01:07:00,0.5573896211676596,0.4689790988641846,0.566513046176449,0.5573896211676596,0.5573896211676596,-0.041081003247526185,-0.041081003247526185,-0.041081003247526185,-0.03480613147988028,-0.03480613147988028,-0.03480613147988028,-0.0062748717676459065,-0.0062748717676459065,-0.0062748717676459065,0.0,0.0,0.0,0.5163086179201334
68,2023-09-01 01:08:00,0.5573864594348694,0.46642927434103776,0.5685708848939401,0.5573864594348694,0.5573864594348694,-0.040677013166532404,-0.040677013166532404,-0.040677013166532404,-0.03439896243392453,-0.03439896243392453,-0.03439896243392453,-0.0062780507326078705,-0.0062780507326078705,-0.0062780507326078705,0.0,0.0,0.0,0.516709446268337
69,2023-09-01 01:09:00,0.5573832977020793,0.4641532943310731,0.5637142374475055,0.5573832977020793,0.5573832977020793,-0.0402733322441624,-0.0402733322441624,-0.0402733322441624,-0.03399209223950659,-0.03399209223950659,-0.03399209223950659,-0.006281240004655812,-0.006281240004655812,-0.006281240004655812,0.0,0.0,0.0,0.5171099654579169
70,2023-09-01 01:10:00,0.5573801359692891,0.463931881595686,0.5692862654547275,0.5573801359692891,0.5573801359692891,-0.03987001767709323,-0.03987001767709323,-0.03987001767709323,-0.033585578097922744,-0.033585578097922744,-0.033585578097922744,-0.006284439579170492,-0.006284439579170492,-0.006284439579170492,0.0,0.0,0.0,0.517510118292196
71,2023-09-01 01:11:00,0.557376974236499,0.46657687744113313,0.5690681354323622,0.557376974236499,0.557376974236499,-0.03946712635091712,-0.03946712635091712,-0.03946712635091712,-0.03317947689946635,-0.03317947689946635,-0.03317947689946635,-0.006287649451450776,-0.006287649451450776,-0.006287649451450776,0.0,0.0,0.0,0.5179098478855819
72,2023-09-01 01:12:00,0.5573738125037088,0.46770350101836095,0.5672026355084083,0.5573738125037088,0.5573738125037088,-0.039064714827767355,-0.039064714827767355,-0.039064714827767355,-0.032773845211073065,-0.032773845211073065,-0.032773845211073065,-0.0062908696166942895,-0.0062908696166942895,-0.0062908696166942895,0.0,0.0,0.0,0.5183090976759415
73,2023-09-01 01:13:00,0.5573706507709186,0.46674533768188403,0.5682077241616328,0.5573706507709186,0.5573706507709186,-0.038662839325253544,-0.038662839325253544,-0.038662839325253544,-0.03236873925516263,-0.03236873925516263,-0.03236873925516263,-0.006294100070090911,-0.006294100070090911,-0.006294100070090911,0.0,0.0,0.0,0.5187078114456651
74,2023-09-01 01:14:00,0.5573674890381284,0.46958530196237575,0.5705802260365598,0.5573674890381284,0.5573674890381284,-0.03826155571172683,-0.03826155571172683,-0.03826155571172683,-0.031964214905005596,-0.031964214905005596,-0.031964214905005596,-0.0062973408067212334,-0.0062973408067212334,-0.0062973408067212334,0.0,0.0,0.0,0.5191059333264015
75,2023-09-01 01:15:00,0.5573643273053382,0.4684883501181036,0.5705043007142535,0.5573643273053382,0.5573643273053382,-0.03786091948516585,-0.03786091948516585,-0.03786091948516585,-0.031560327663515526,-0.031560327663515526,-0.031560327663515526,-0.006300591821650317,-0.006300591821650317,-0.006300591821650317,0.0,0.0,0.0,0.5195034078201723
76,2023-09-01 01:16:00,0.557361165572548,0.4695809719129203,0.5691659849540304,0.557361165572548,0.557361165572548,-0.03746098575788943,-0.03746098575788943,-0.03746098575788943,-0.031157132648022324,-0.031157132648022324,-0.031157132648022324,-0.006303853109867103,-0.006303853109867103,-0.006303853109867103,0.0,0.0,0.0,0.5199001798146585
77,2023-09-01 01:17:00,0.5573580038397579,0.4702434292530518,0.5713865037380755,0.5573580038397579,0.5573580038397579,-0.03706180926074481,-0.03706180926074481,-0.03706180926074481,-0.03075468459449266,-0.03075468459449266,-0.03075468459449266,-0.006307124666252147,-0.006307124666252147,-0.006307124666252147,0.0,0.0,0.0,0.5202961945790131
78,2023-09-01 01:18:00,0.5573548421069678,0.46933582765121007,0.5758011457157529,0.5573548421069678,0.5573548421069678,-0.03666344430421141,-0.03666344430421141,-0.03666344430421141,-0.030353037818526434,-0.030353037818526434,-0.030353037818526434,-0.006310406485684976,-0.006310406485684976,-0.006310406485684976,0.0,0.0,0.0,0.5206913978027564
79,2023-09-01 01:19:00,0.5573516803741776,0.46402862944555107,0.5668533150101304,0.5573516803741776,0.5573516803741776,-0.036265944782416654,-0.036265944782416654,-0.036265944782416654,-0.029952246219433248,-0.029952246219433248,-0.029952246219433248,-0.006313698562983411,-0.006313698562983411,-0.006313698562983411,0.0,0.0,0.0,0.521085735591761
